	0
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	51
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	51
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	51
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	13
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	52
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	44
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	43
KEGG_CIRCADIAN_RHYTHM_MAMMAL	53
KEGG_LONG_TERM_POTENTIATION	54
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	55
KEGG_LONG_TERM_DEPRESSION	13
KEGG_OLFACTORY_TRANSDUCTION	56
KEGG_TASTE_TRANSDUCTION	56
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	57
KEGG_INSULIN_SIGNALING_PATHWAY	2
KEGG_GNRH_SIGNALING_PATHWAY	13
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	35
KEGG_MELANOGENESIS	37
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	58
KEGG_TYPE_II_DIABETES_MELLITUS	35
KEGG_TYPE_I_DIABETES_MELLITUS	43
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	59
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	35
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	16
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	60
KEGG_ALZHEIMERS_DISEASE	1
KEGG_PARKINSONS_DISEASE	1
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	61
KEGG_HUNTINGTONS_DISEASE	1
KEGG_PRION_DISEASES	62
KEGG_VIBRIO_CHOLERAE_INFECTION	60
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	60
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	45
KEGG_LEISHMANIA_INFECTION	43
KEGG_PATHWAYS_IN_CANCER	63
KEGG_COLORECTAL_CANCER	64
KEGG_RENAL_CELL_CARCINOMA	64
KEGG_PANCREATIC_CANCER	64
KEGG_ENDOMETRIAL_CANCER	64
KEGG_GLIOMA	64
KEGG_PROSTATE_CANCER	64
KEGG_THYROID_CANCER	65
KEGG_BASAL_CELL_CARCINOMA	37
KEGG_MELANOMA	66
KEGG_BLADDER_CANCER	64
KEGG_CHRONIC_MYELOID_LEUKEMIA	64
KEGG_ACUTE_MYELOID_LEUKEMIA	64
KEGG_SMALL_CELL_LUNG_CANCER	63
KEGG_NON_SMALL_CELL_LUNG_CANCER	64
KEGG_ASTHMA	43
KEGG_AUTOIMMUNE_THYROID_DISEASE	43
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	67
KEGG_ALLOGRAFT_REJECTION	43
KEGG_GRAFT_VERSUS_HOST_DISEASE	43
KEGG_PRIMARY_IMMUNODEFICIENCY	68
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	69
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	69
KEGG_DILATED_CARDIOMYOPATHY	69
KEGG_VIRAL_MYOCARDITIS	43
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	2
REACTOME_TRANSLATION	17
REACTOME_PYRIMIDINE_CATABOLISM	70
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	71
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	61
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	18
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	19
REACTOME_GAP_JUNCTION_DEGRADATION	33
REACTOME_BASE_EXCISION_REPAIR	67
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	4
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	4
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	4
REACTOME_SIGNALING_BY_RHO_GTPASES	72
REACTOME_SIGNALING_BY_WNT	73
REACTOME_METABOLISM_OF_NON_CODING_RNA	74
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	4
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	4
REACTOME_ANDROGEN_BIOSYNTHESIS	4
REACTOME_INSULIN_RECEPTOR_RECYCLING	60
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	33
REACTOME_SIGNALING_BY_SCF_KIT	38
REACTOME_DEVELOPMENTAL_BIOLOGY	75
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	20
REACTOME_SIGNALING_BY_NODAL	40
REACTOME_DAG_AND_IP3_SIGNALING	76
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	77
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	78
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	49
REACTOME_CELL_CELL_COMMUNICATION	44
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	43
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	79
REACTOME_MEIOSIS	67
REACTOME_G0_AND_EARLY_G1	27
REACTOME_REGULATION_OF_KIT_SIGNALING	43
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	33
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	80
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	14
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	14
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	33
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	18
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	46
REACTOME_CELL_CYCLE	81
REACTOME_SIGNALING_BY_ERBB4	24
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	82
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	9
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	74
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	49
REACTOME_SIGNALING_BY_ERBB2	24
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	10
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	9
REACTOME_DEFENSINS	83
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	24
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	38
REACTOME_BETA_DEFENSINS	83
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	17
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	24
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	24
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	24
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	24
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	10
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	42
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	21
REACTOME_SIGNALING_BY_HIPPO	61
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	39
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	84
REACTOME_SIGNALING_BY_NOTCH4	85
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	86
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	86
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	87
REACTOME_SIGNALING_BY_NOTCH2	39
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	67
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	80
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	42
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	39
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	39
REACTOME_SIGNALING_BY_NOTCH1	39
REACTOME_SIGNALING_BY_NOTCH3	39
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	11
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	66
REACTOME_ARMS_MEDIATED_ACTIVATION	55
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	55
REACTOME_SIGNALLING_TO_RAS	55
REACTOME_SIGNALING_BY_BMP	40
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	80
REACTOME_SIGNALLING_TO_ERKS	55
REACTOME_P38MAPK_EVENTS	55
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	13
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	40
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	40
REACTOME_COLLAGEN_FORMATION	42
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	66
REACTOME_HS_GAG_DEGRADATION	9
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	12
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	55
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	13
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	12
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	40
REACTOME_PHOSPHOLIPID_METABOLISM	12
REACTOME_CS_DS_DEGRADATION	9
REACTOME_SYNTHESIS_OF_PA	13
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	12
REACTOME_SYNTHESIS_OF_PE	12
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	38
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	9
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	9
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	12
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	10
REACTOME_HYALURONAN_METABOLISM	9
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	9
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0
REACTOME_PI_METABOLISM	12
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	70
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	9
REACTOME_SYNTHESIS_OF_PC	12
REACTOME_HS_GAG_BIOSYNTHESIS	9
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	9
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	61
REACTOME_KERATAN_SULFATE_DEGRADATION	9
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	9
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	9
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	13
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	13
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	13
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	45
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	13
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	9
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	71
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	42
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	26
REACTOME_MICRORNA_MIRNA_BIOGENESIS	5
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	48
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	33
REACTOME_ERKS_ARE_INACTIVATED	28
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	66
REACTOME_PI3K_AKT_ACTIVATION	55
REACTOME_EGFR_DOWNREGULATION	77
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	74
REACTOME_PECAM1_INTERACTIONS	43
REACTOME_TCR_SIGNALING	88
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	15
REACTOME_DOWNSTREAM_TCR_SIGNALING	88
REACTOME_BASIGIN_INTERACTIONS	89
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	59
REACTOME_GAB1_SIGNALOSOME	24
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	38
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	17
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	43
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	31
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	43
REACTOME_TIE2_SIGNALING	38
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	43
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	90
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	74
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	17
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	15
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	82
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	48
REACTOME_BIOLOGICAL_OXIDATIONS	3
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	39
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	91
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	61
REACTOME_XENOBIOTICS	3
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	42
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	3
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	61
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	72
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	19
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	39
REACTOME_REGULATION_OF_APOPTOSIS	92
REACTOME_NEURONAL_SYSTEM	93
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	39
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	72
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	31
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	72
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	89
REACTOME_ENDOGENOUS_STEROLS	3
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	59
REACTOME_GLYCOLYSIS	74
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	18
REACTOME_MRNA_CAPPING	5
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0
REACTOME_SIGNALING_BY_GPCR	25
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	25
REACTOME_METABOLISM_OF_POLYAMINES	20
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	39
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	76
REACTOME_CELL_CYCLE_MITOTIC	94
REACTOME_GLUCONEOGENESIS	2
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	31
REACTOME_OPIOID_SIGNALLING	76
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	6
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	6
REACTOME_CA_DEPENDENT_EVENTS	76
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	31
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	76
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	76
REACTOME_DARPP_32_EVENTS	28
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	26
REACTOME_CELL_CYCLE_CHECKPOINTS	95
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	96
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	31
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	47
REACTOME_G_PROTEIN_ACTIVATION	76
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	91
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	97
REACTOME_TRNA_AMINOACYLATION	6
REACTOME_OLFACTORY_SIGNALING_PATHWAY	56
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	76
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	94
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	98
REACTOME_G1_PHASE	27
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	76
REACTOME_SIGNALING_BY_PDGF	42
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	99
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	45
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	25
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	51
REACTOME_PROTEIN_FOLDING	76
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	45
REACTOME_PEROXISOMAL_LIPID_METABOLISM	21
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	45
REACTOME_STRIATED_MUSCLE_CONTRACTION	100
REACTOME_METABOLISM_OF_NUCLEOTIDES	70
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	25
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	38
REACTOME_MUSCLE_CONTRACTION	93
REACTOME_SEROTONIN_RECEPTORS	25
REACTOME_MRNA_SPLICING	19
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	5
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	19
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	15
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	1
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	18
REACTOME_AXON_GUIDANCE	57
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	25
REACTOME_P2Y_RECEPTORS	101
REACTOME_NCAM1_INTERACTIONS	42
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	56
REACTOME_REGULATION_OF_INSULIN_SECRETION	76
