	0
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	66
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	67
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	67
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	54
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	68
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	57
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	61
KEGG_CIRCADIAN_RHYTHM_MAMMAL	69
KEGG_LONG_TERM_POTENTIATION	70
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	71
KEGG_LONG_TERM_DEPRESSION	16
KEGG_OLFACTORY_TRANSDUCTION	72
KEGG_TASTE_TRANSDUCTION	73
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	74
KEGG_INSULIN_SIGNALING_PATHWAY	75
KEGG_GNRH_SIGNALING_PATHWAY	76
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	37
KEGG_MELANOGENESIS	49
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	77
KEGG_TYPE_II_DIABETES_MELLITUS	78
KEGG_TYPE_I_DIABETES_MELLITUS	61
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	79
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	80
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	81
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	21
KEGG_ALZHEIMERS_DISEASE	1
KEGG_PARKINSONS_DISEASE	1
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	82
KEGG_HUNTINGTONS_DISEASE	1
KEGG_PRION_DISEASES	83
KEGG_VIBRIO_CHOLERAE_INFECTION	21
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	21
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	84
KEGG_LEISHMANIA_INFECTION	61
KEGG_PATHWAYS_IN_CANCER	85
KEGG_COLORECTAL_CANCER	86
KEGG_RENAL_CELL_CARCINOMA	87
KEGG_PANCREATIC_CANCER	88
KEGG_ENDOMETRIAL_CANCER	86
KEGG_GLIOMA	89
KEGG_PROSTATE_CANCER	90
KEGG_THYROID_CANCER	86
KEGG_BASAL_CELL_CARCINOMA	49
KEGG_MELANOMA	91
KEGG_BLADDER_CANCER	92
KEGG_CHRONIC_MYELOID_LEUKEMIA	93
KEGG_ACUTE_MYELOID_LEUKEMIA	94
KEGG_SMALL_CELL_LUNG_CANCER	85
KEGG_NON_SMALL_CELL_LUNG_CANCER	89
KEGG_ASTHMA	61
KEGG_AUTOIMMUNE_THYROID_DISEASE	61
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	95
KEGG_ALLOGRAFT_REJECTION	61
KEGG_GRAFT_VERSUS_HOST_DISEASE	61
KEGG_PRIMARY_IMMUNODEFICIENCY	96
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	47
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	47
KEGG_DILATED_CARDIOMYOPATHY	47
KEGG_VIRAL_MYOCARDITIS	61
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	97
REACTOME_TRANSLATION	22
REACTOME_PYRIMIDINE_CATABOLISM	6
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	98
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	99
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	25
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	26
REACTOME_GAP_JUNCTION_DEGRADATION	42
REACTOME_BASE_EXCISION_REPAIR	100
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	5
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	5
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	5
REACTOME_SIGNALING_BY_RHO_GTPASES	101
REACTOME_SIGNALING_BY_WNT	102
REACTOME_METABOLISM_OF_NON_CODING_RNA	103
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	5
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	5
REACTOME_ANDROGEN_BIOSYNTHESIS	5
REACTOME_INSULIN_RECEPTOR_RECYCLING	21
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	42
REACTOME_SIGNALING_BY_SCF_KIT	104
REACTOME_DEVELOPMENTAL_BIOLOGY	105
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	106
REACTOME_SIGNALING_BY_NODAL	52
REACTOME_DAG_AND_IP3_SIGNALING	48
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	107
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	108
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	65
REACTOME_CELL_CELL_COMMUNICATION	57
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	61
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	109
REACTOME_MEIOSIS	110
REACTOME_G0_AND_EARLY_G1	36
REACTOME_REGULATION_OF_KIT_SIGNALING	104
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	42
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	111
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	17
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	17
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	42
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	25
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	60
REACTOME_CELL_CYCLE	112
REACTOME_SIGNALING_BY_ERBB4	113
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	114
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	10
REACTOME_SULFUR_AMINO_ACID_METABOLISM	7
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	103
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	65
REACTOME_SIGNALING_BY_ERBB2	113
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	15
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	10
REACTOME_DEFENSINS	115
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	113
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	116
REACTOME_BETA_DEFENSINS	115
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	22
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	113
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	113
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	113
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	113
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	15
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	56
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	44
REACTOME_SIGNALING_BY_HIPPO	82
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	51
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	117
REACTOME_SIGNALING_BY_NOTCH4	118
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	119
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	120
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	121
REACTOME_SIGNALING_BY_NOTCH2	51
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	122
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	123
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	56
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	51
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	122
REACTOME_SIGNALING_BY_NOTCH1	51
REACTOME_SIGNALING_BY_NOTCH3	51
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	13
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	124
REACTOME_ARMS_MEDIATED_ACTIVATION	125
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	125
REACTOME_SIGNALLING_TO_RAS	125
REACTOME_SIGNALING_BY_BMP	52
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	111
REACTOME_SIGNALLING_TO_ERKS	125
REACTOME_P38MAPK_EVENTS	125
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	16
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	126
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	126
REACTOME_COLLAGEN_FORMATION	56
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	124
REACTOME_HS_GAG_DEGRADATION	12
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	14
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	125
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	16
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	14
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	126
REACTOME_PHOSPHOLIPID_METABOLISM	14
REACTOME_CS_DS_DEGRADATION	12
REACTOME_SYNTHESIS_OF_PA	16
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	14
REACTOME_SYNTHESIS_OF_PE	14
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	127
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	12
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	12
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	14
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	128
REACTOME_HYALURONAN_METABOLISM	12
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	12
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	19
REACTOME_PI_METABOLISM	14
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	129
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	12
REACTOME_SYNTHESIS_OF_PC	14
REACTOME_HS_GAG_BIOSYNTHESIS	12
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	12
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	99
REACTOME_KERATAN_SULFATE_DEGRADATION	12
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	12
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	12
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	16
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	16
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	16
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	84
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	16
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	12
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	130
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	131
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	132
REACTOME_MICRORNA_MIRNA_BIOGENESIS	24
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	133
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	42
REACTOME_ERKS_ARE_INACTIVATED	133
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	134
REACTOME_PI3K_AKT_ACTIVATION	135
REACTOME_EGFR_DOWNREGULATION	116
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	26
REACTOME_PECAM1_INTERACTIONS	104
REACTOME_TCR_SIGNALING	136
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	20
REACTOME_DOWNSTREAM_TCR_SIGNALING	137
REACTOME_BASIGIN_INTERACTIONS	138
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	139
REACTOME_GAB1_SIGNALOSOME	116
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	116
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	22
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	61
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	140
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	61
REACTOME_TIE2_SIGNALING	127
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	61
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	141
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	103
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	7
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	20
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	142
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	143
REACTOME_BIOLOGICAL_OXIDATIONS	3
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	51
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	140
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	99
REACTOME_XENOBIOTICS	144
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	56
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	144
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	99
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	145
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	26
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	51
REACTOME_REGULATION_OF_APOPTOSIS	146
REACTOME_NEURONAL_SYSTEM	147
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	79
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	145
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	140
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	145
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	148
REACTOME_ENDOGENOUS_STEROLS	144
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	79
REACTOME_GLYCOLYSIS	103
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	25
REACTOME_MRNA_CAPPING	24
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0
REACTOME_SIGNALING_BY_GPCR	149
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	35
REACTOME_METABOLISM_OF_POLYAMINES	150
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	51
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	151
REACTOME_CELL_CYCLE_MITOTIC	152
REACTOME_GLUCONEOGENESIS	2
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	140
REACTOME_OPIOID_SIGNALLING	151
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	8
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	8
REACTOME_CA_DEPENDENT_EVENTS	48
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	140
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	48
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	48
REACTOME_DARPP_32_EVENTS	153
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	34
REACTOME_CELL_CYCLE_CHECKPOINTS	154
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	155
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	140
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	28
REACTOME_G_PROTEIN_ACTIVATION	151
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	156
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	157
REACTOME_TRNA_AMINOACYLATION	8
REACTOME_OLFACTORY_SIGNALING_PATHWAY	72
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	48
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	158
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	159
REACTOME_G1_PHASE	36
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	151
REACTOME_SIGNALING_BY_PDGF	56
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	160
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	84
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	161
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	66
REACTOME_PROTEIN_FOLDING	151
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	84
REACTOME_PEROXISOMAL_LIPID_METABOLISM	44
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	84
REACTOME_STRIATED_MUSCLE_CONTRACTION	162
REACTOME_METABOLISM_OF_NUCLEOTIDES	6
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	35
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	163
REACTOME_MUSCLE_CONTRACTION	164
REACTOME_SEROTONIN_RECEPTORS	35
REACTOME_MRNA_SPLICING	26
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	24
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	26
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	20
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	1
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	25
REACTOME_AXON_GUIDANCE	165
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	149
REACTOME_P2Y_RECEPTORS	166
REACTOME_NCAM1_INTERACTIONS	56
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	73
REACTOME_REGULATION_OF_INSULIN_SECRETION	151
