	0
KEGG_TASTE_TRANSDUCTION	3
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	6
KEGG_INSULIN_SIGNALING_PATHWAY	6
KEGG_GNRH_SIGNALING_PATHWAY	6
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	6
KEGG_MELANOGENESIS	3
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	6
KEGG_TYPE_II_DIABETES_MELLITUS	6
KEGG_TYPE_I_DIABETES_MELLITUS	7
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	8
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	6
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	9
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	3
KEGG_ALZHEIMERS_DISEASE	0
KEGG_PARKINSONS_DISEASE	0
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	6
KEGG_HUNTINGTONS_DISEASE	0
KEGG_PRION_DISEASES	6
KEGG_VIBRIO_CHOLERAE_INFECTION	3
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	6
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	9
KEGG_LEISHMANIA_INFECTION	7
KEGG_PATHWAYS_IN_CANCER	6
KEGG_COLORECTAL_CANCER	6
KEGG_RENAL_CELL_CARCINOMA	6
KEGG_PANCREATIC_CANCER	6
KEGG_ENDOMETRIAL_CANCER	6
KEGG_GLIOMA	6
KEGG_PROSTATE_CANCER	6
KEGG_THYROID_CANCER	6
KEGG_BASAL_CELL_CARCINOMA	8
KEGG_MELANOMA	6
KEGG_BLADDER_CANCER	6
KEGG_CHRONIC_MYELOID_LEUKEMIA	6
KEGG_ACUTE_MYELOID_LEUKEMIA	6
KEGG_SMALL_CELL_LUNG_CANCER	6
KEGG_NON_SMALL_CELL_LUNG_CANCER	6
KEGG_ASTHMA	7
KEGG_AUTOIMMUNE_THYROID_DISEASE	7
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	1
KEGG_ALLOGRAFT_REJECTION	7
KEGG_GRAFT_VERSUS_HOST_DISEASE	7
KEGG_PRIMARY_IMMUNODEFICIENCY	7
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	3
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	3
KEGG_DILATED_CARDIOMYOPATHY	3
KEGG_VIRAL_MYOCARDITIS	7
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	2
REACTOME_TRANSLATION	4
REACTOME_PYRIMIDINE_CATABOLISM	0
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	5
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	8
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	1
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	4
REACTOME_GAP_JUNCTION_DEGRADATION	9
REACTOME_BASE_EXCISION_REPAIR	1
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	3
REACTOME_SIGNALING_BY_RHO_GTPASES	1
REACTOME_SIGNALING_BY_WNT	5
REACTOME_METABOLISM_OF_NON_CODING_RNA	4
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0
REACTOME_ANDROGEN_BIOSYNTHESIS	0
REACTOME_INSULIN_RECEPTOR_RECYCLING	3
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	9
REACTOME_SIGNALING_BY_SCF_KIT	6
REACTOME_DEVELOPMENTAL_BIOLOGY	5
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	5
REACTOME_SIGNALING_BY_NODAL	8
REACTOME_DAG_AND_IP3_SIGNALING	3
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	6
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	5
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	6
REACTOME_CELL_CELL_COMMUNICATION	8
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	7
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0
REACTOME_MEIOSIS	1
REACTOME_G0_AND_EARLY_G1	5
REACTOME_REGULATION_OF_KIT_SIGNALING	6
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	9
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	7
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	0
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	9
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	1
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	7
REACTOME_CELL_CYCLE	5
REACTOME_SIGNALING_BY_ERBB4	6
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	5
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	2
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	4
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	6
REACTOME_SIGNALING_BY_ERBB2	6
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	2
REACTOME_DEFENSINS	7
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	6
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	6
REACTOME_BETA_DEFENSINS	7
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	4
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	6
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	6
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	6
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	6
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	2
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0
REACTOME_SIGNALING_BY_HIPPO	8
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	5
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	7
REACTOME_SIGNALING_BY_NOTCH4	5
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	5
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	5
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	8
REACTOME_SIGNALING_BY_NOTCH2	5
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	1
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	5
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	2
REACTOME_SIGNALING_BY_NOTCH1	5
REACTOME_SIGNALING_BY_NOTCH3	5
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	6
REACTOME_ARMS_MEDIATED_ACTIVATION	6
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	6
REACTOME_SIGNALLING_TO_RAS	6
REACTOME_SIGNALING_BY_BMP	8
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	7
REACTOME_SIGNALLING_TO_ERKS	6
REACTOME_P38MAPK_EVENTS	6
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	5
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	5
REACTOME_COLLAGEN_FORMATION	2
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	6
REACTOME_HS_GAG_DEGRADATION	2
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	6
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	5
REACTOME_PHOSPHOLIPID_METABOLISM	0
REACTOME_CS_DS_DEGRADATION	2
REACTOME_SYNTHESIS_OF_PA	0
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	0
REACTOME_SYNTHESIS_OF_PE	0
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	6
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	2
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	2
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0
REACTOME_HYALURONAN_METABOLISM	2
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	2
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0
REACTOME_PI_METABOLISM	0
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	3
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	2
REACTOME_SYNTHESIS_OF_PC	0
REACTOME_HS_GAG_BIOSYNTHESIS	2
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	2
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	1
REACTOME_KERATAN_SULFATE_DEGRADATION	2
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	2
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	2
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	9
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	2
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	5
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	2
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	8
REACTOME_MICRORNA_MIRNA_BIOGENESIS	1
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	6
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	9
REACTOME_ERKS_ARE_INACTIVATED	6
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	6
REACTOME_PI3K_AKT_ACTIVATION	6
REACTOME_EGFR_DOWNREGULATION	6
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	4
REACTOME_PECAM1_INTERACTIONS	6
REACTOME_TCR_SIGNALING	5
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0
REACTOME_DOWNSTREAM_TCR_SIGNALING	5
REACTOME_BASIGIN_INTERACTIONS	3
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	6
REACTOME_GAB1_SIGNALOSOME	6
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	6
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	4
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	7
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	3
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	7
REACTOME_TIE2_SIGNALING	6
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	7
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	5
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	4
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	5
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	5
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	5
REACTOME_BIOLOGICAL_OXIDATIONS	0
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	5
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	3
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	8
REACTOME_XENOBIOTICS	0
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	2
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	8
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	6
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	4
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	5
REACTOME_REGULATION_OF_APOPTOSIS	5
REACTOME_NEURONAL_SYSTEM	3
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	8
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	6
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	3
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	6
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	3
REACTOME_ENDOGENOUS_STEROLS	0
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	8
REACTOME_GLYCOLYSIS	4
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	1
REACTOME_MRNA_CAPPING	1
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0
REACTOME_SIGNALING_BY_GPCR	3
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	3
REACTOME_METABOLISM_OF_POLYAMINES	5
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	8
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	3
REACTOME_CELL_CYCLE_MITOTIC	5
REACTOME_GLUCONEOGENESIS	4
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	3
REACTOME_OPIOID_SIGNALLING	3
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	1
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	1
REACTOME_CA_DEPENDENT_EVENTS	3
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	3
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	3
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	3
REACTOME_DARPP_32_EVENTS	3
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	7
REACTOME_CELL_CYCLE_CHECKPOINTS	5
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	6
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	3
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	2
REACTOME_G_PROTEIN_ACTIVATION	3
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	3
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	5
REACTOME_TRNA_AMINOACYLATION	1
REACTOME_OLFACTORY_SIGNALING_PATHWAY	3
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	3
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	9
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	8
REACTOME_G1_PHASE	5
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	3
REACTOME_SIGNALING_BY_PDGF	6
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	3
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	9
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	3
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	6
REACTOME_PROTEIN_FOLDING	3
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	9
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	9
REACTOME_STRIATED_MUSCLE_CONTRACTION	8
REACTOME_METABOLISM_OF_NUCLEOTIDES	0
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	3
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	6
REACTOME_MUSCLE_CONTRACTION	3
REACTOME_SEROTONIN_RECEPTORS	3
REACTOME_MRNA_SPLICING	4
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	1
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	4
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	1
REACTOME_AXON_GUIDANCE	5
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	3
REACTOME_P2Y_RECEPTORS	3
REACTOME_NCAM1_INTERACTIONS	2
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	3
REACTOME_REGULATION_OF_INSULIN_SECRETION	3
