	0
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	17
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	17
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	17
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	17
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	17
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	35
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	38
KEGG_CIRCADIAN_RHYTHM_MAMMAL	41
KEGG_LONG_TERM_POTENTIATION	20
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	17
KEGG_LONG_TERM_DEPRESSION	10
KEGG_OLFACTORY_TRANSDUCTION	42
KEGG_TASTE_TRANSDUCTION	18
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	16
KEGG_INSULIN_SIGNALING_PATHWAY	17
KEGG_GNRH_SIGNALING_PATHWAY	20
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	20
KEGG_MELANOGENESIS	20
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	26
KEGG_TYPE_II_DIABETES_MELLITUS	17
KEGG_TYPE_I_DIABETES_MELLITUS	38
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	41
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	17
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	20
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	28
KEGG_ALZHEIMERS_DISEASE	1
KEGG_PARKINSONS_DISEASE	1
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	43
KEGG_HUNTINGTONS_DISEASE	1
KEGG_PRION_DISEASES	20
KEGG_VIBRIO_CHOLERAE_INFECTION	12
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	12
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	36
KEGG_LEISHMANIA_INFECTION	38
KEGG_PATHWAYS_IN_CANCER	44
KEGG_COLORECTAL_CANCER	44
KEGG_RENAL_CELL_CARCINOMA	17
KEGG_PANCREATIC_CANCER	17
KEGG_ENDOMETRIAL_CANCER	17
KEGG_GLIOMA	17
KEGG_PROSTATE_CANCER	17
KEGG_THYROID_CANCER	44
KEGG_BASAL_CELL_CARCINOMA	31
KEGG_MELANOMA	16
KEGG_BLADDER_CANCER	17
KEGG_CHRONIC_MYELOID_LEUKEMIA	17
KEGG_ACUTE_MYELOID_LEUKEMIA	17
KEGG_SMALL_CELL_LUNG_CANCER	34
KEGG_NON_SMALL_CELL_LUNG_CANCER	17
KEGG_ASTHMA	38
KEGG_AUTOIMMUNE_THYROID_DISEASE	38
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	45
KEGG_ALLOGRAFT_REJECTION	38
KEGG_GRAFT_VERSUS_HOST_DISEASE	38
KEGG_PRIMARY_IMMUNODEFICIENCY	46
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	28
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	28
KEGG_DILATED_CARDIOMYOPATHY	28
KEGG_VIRAL_MYOCARDITIS	38
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	2
REACTOME_TRANSLATION	13
REACTOME_PYRIMIDINE_CATABOLISM	5
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	21
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	44
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	14
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	13
REACTOME_GAP_JUNCTION_DEGRADATION	47
REACTOME_BASE_EXCISION_REPAIR	45
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0
REACTOME_SIGNALING_BY_RHO_GTPASES	48
REACTOME_SIGNALING_BY_WNT	29
REACTOME_METABOLISM_OF_NON_CODING_RNA	49
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0
REACTOME_ANDROGEN_BIOSYNTHESIS	4
REACTOME_INSULIN_RECEPTOR_RECYCLING	12
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	47
REACTOME_SIGNALING_BY_SCF_KIT	17
REACTOME_DEVELOPMENTAL_BIOLOGY	50
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	15
REACTOME_SIGNALING_BY_NODAL	32
REACTOME_DAG_AND_IP3_SIGNALING	20
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	51
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	15
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	40
REACTOME_CELL_CELL_COMMUNICATION	35
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	38
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	52
REACTOME_MEIOSIS	45
REACTOME_G0_AND_EARLY_G1	53
REACTOME_REGULATION_OF_KIT_SIGNALING	17
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	47
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	54
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	3
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	11
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	47
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	14
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	37
REACTOME_CELL_CYCLE	21
REACTOME_SIGNALING_BY_ERBB4	17
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	15
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	9
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	49
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	40
REACTOME_SIGNALING_BY_ERBB2	17
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	9
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	9
REACTOME_DEFENSINS	25
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	17
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	17
REACTOME_BETA_DEFENSINS	25
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	13
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	17
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	17
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	17
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	30
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	9
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	34
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	1
REACTOME_SIGNALING_BY_HIPPO	44
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	30
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	39
REACTOME_SIGNALING_BY_NOTCH4	15
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	15
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	15
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	55
REACTOME_SIGNALING_BY_NOTCH2	30
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	45
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	54
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	34
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	30
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	9
REACTOME_SIGNALING_BY_NOTCH1	30
REACTOME_SIGNALING_BY_NOTCH3	30
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	10
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	16
REACTOME_ARMS_MEDIATED_ACTIVATION	56
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	56
REACTOME_SIGNALLING_TO_RAS	17
REACTOME_SIGNALING_BY_BMP	32
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	54
REACTOME_SIGNALLING_TO_ERKS	17
REACTOME_P38MAPK_EVENTS	17
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	10
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	32
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	32
REACTOME_COLLAGEN_FORMATION	34
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	16
REACTOME_HS_GAG_DEGRADATION	9
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	10
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	56
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	10
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	10
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	32
REACTOME_PHOSPHOLIPID_METABOLISM	10
REACTOME_CS_DS_DEGRADATION	9
REACTOME_SYNTHESIS_OF_PA	10
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	10
REACTOME_SYNTHESIS_OF_PE	10
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	17
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	9
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	9
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	10
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	9
REACTOME_HYALURONAN_METABOLISM	9
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	9
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	3
REACTOME_PI_METABOLISM	10
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	57
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	9
REACTOME_SYNTHESIS_OF_PC	10
REACTOME_HS_GAG_BIOSYNTHESIS	9
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	9
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	44
REACTOME_KERATAN_SULFATE_DEGRADATION	9
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	9
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	9
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	10
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	10
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	10
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	36
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	10
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	9
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	15
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	34
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	19
REACTOME_MICRORNA_MIRNA_BIOGENESIS	5
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	39
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	47
REACTOME_ERKS_ARE_INACTIVATED	39
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	16
REACTOME_PI3K_AKT_ACTIVATION	17
REACTOME_EGFR_DOWNREGULATION	51
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	49
REACTOME_PECAM1_INTERACTIONS	58
REACTOME_TCR_SIGNALING	15
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	3
REACTOME_DOWNSTREAM_TCR_SIGNALING	15
REACTOME_BASIGIN_INTERACTIONS	57
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	59
REACTOME_GAB1_SIGNALOSOME	17
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	17
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	13
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	38
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	24
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	38
REACTOME_TIE2_SIGNALING	17
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	38
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	22
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	49
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	13
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	3
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	21
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	39
REACTOME_BIOLOGICAL_OXIDATIONS	0
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	30
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	20
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	44
REACTOME_XENOBIOTICS	0
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	34
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	35
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	48
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	13
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	39
REACTOME_REGULATION_OF_APOPTOSIS	15
REACTOME_NEURONAL_SYSTEM	20
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	30
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	48
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	24
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	48
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	57
REACTOME_ENDOGENOUS_STEROLS	0
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	59
REACTOME_GLYCOLYSIS	49
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	14
REACTOME_MRNA_CAPPING	5
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	3
REACTOME_SIGNALING_BY_GPCR	18
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	18
REACTOME_METABOLISM_OF_POLYAMINES	15
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	30
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	20
REACTOME_CELL_CYCLE_MITOTIC	21
REACTOME_GLUCONEOGENESIS	2
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	24
REACTOME_OPIOID_SIGNALLING	20
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	6
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	6
REACTOME_CA_DEPENDENT_EVENTS	20
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	24
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	20
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	20
REACTOME_DARPP_32_EVENTS	20
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	19
REACTOME_CELL_CYCLE_CHECKPOINTS	21
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	60
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	24
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	19
REACTOME_G_PROTEIN_ACTIVATION	20
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	18
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	15
REACTOME_TRNA_AMINOACYLATION	6
REACTOME_OLFACTORY_SIGNALING_PATHWAY	42
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	20
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	61
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	41
REACTOME_G1_PHASE	53
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	20
REACTOME_SIGNALING_BY_PDGF	17
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	20
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	36
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	18
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	17
REACTOME_PROTEIN_FOLDING	20
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	36
REACTOME_PEROXISOMAL_LIPID_METABOLISM	3
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	36
REACTOME_STRIATED_MUSCLE_CONTRACTION	55
REACTOME_METABOLISM_OF_NUCLEOTIDES	5
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	18
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	17
REACTOME_MUSCLE_CONTRACTION	28
REACTOME_SEROTONIN_RECEPTORS	18
REACTOME_MRNA_SPLICING	13
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	5
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	13
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	3
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	1
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	14
REACTOME_AXON_GUIDANCE	13
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	18
REACTOME_P2Y_RECEPTORS	62
REACTOME_NCAM1_INTERACTIONS	34
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	18
REACTOME_REGULATION_OF_INSULIN_SECRETION	20
